,round_epochs,val_loss,val_acc,val_f1score,loss,acc,f1score,activation,batch_size,dropout,emb_output_dims,epochs,first_neuron,hidden_layers,kernel_initializer,last_activation,losses,lr,optimizer,shapes,weight_regulizer,eval_f1score_mean,eval_f1score_std
83,200,0.06174705836123654,0.8380952477455139,0.5336373639958245,2.4166087413061424e-06,1.0,0.9999999747685859,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
84,200,0.060219553387599135,0.8333333432674408,0.5232992853437152,0.00017315880915198752,1.0,0.99999998902982,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
85,200,0.06082974844944796,0.8380952477455139,0.4746598367180143,9.377066131511907e-07,1.0,0.99999998902982,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
86,200,0.0597365779602634,0.8476190567016602,0.5261904469558171,1.403098185302109e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
87,200,0.06559163145720959,0.842857152223587,0.5778911262750626,5.648691761861787e-05,1.0,0.999999980253676,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
88,200,0.06182907801121473,0.8380952477455139,0.5060090380055564,0.00012518852848712863,1.0,0.9815950700841798,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,2.0,<class 'keras.optimizers.Adam'>,,,,
89,200,0.06967802339100412,0.8095238208770752,0.4591269386666162,7.24092811432831e-05,1.0,0.9999999780596399,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,2.0,<class 'keras.optimizers.Nadam'>,,,,
90,200,0.9137355651307318,0.8285714387893677,0.5251133420637676,0.00010555466171376374,1.0,0.9693251391129991,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,0.8,<class 'keras.optimizers.Adam'>,,,,
91,200,1.0647285037807055,0.8190476298332214,0.5038548367364066,7.104768109808449e-05,1.0,0.9999999780596399,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,0.8,<class 'keras.optimizers.Nadam'>,,,,
92,200,0.9719745444932154,0.8285714387893677,0.4884920290538243,7.40174513356037e-05,1.0,0.9386502902931962,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Adam'>,,,,
93,200,1.165644593935992,0.8285714387893677,0.5401360158409391,0.0005545278973210541,1.0,0.9999999780596399,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
94,200,0.9124659217029277,0.8380952477455139,0.5071428141423634,0.00018431978634260616,1.0,1.0,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
95,200,1.0391272551247053,0.8666666746139526,0.576700651219913,0.00023624003582228587,1.0,0.999999985738766,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Nadam'>,,,,
96,200,0.9886539437408958,0.8523809611797333,0.5403060891798565,3.8208909471419484e-05,1.0,0.9693251424040531,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Adam'>,,,,
97,200,1.144638814431216,0.8476190567016602,0.5502473392656871,3.65936881263765e-05,1.0,0.9815950810543599,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Nadam'>,,,,
98,200,1.2030593920499086,0.8380952477455139,0.5875849851540157,0.0006405724288841134,1.0,0.9693251391129991,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,2.0,<class 'keras.optimizers.Adam'>,,,,
99,200,1.1878608103309358,0.8333333432674408,0.5598278322390148,0.033713962508767945,0.9979550103468398,0.9965916711128563,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,2.0,<class 'keras.optimizers.Nadam'>,,,,
100,200,0.05945230852479914,0.8333333432674408,0.49790245294570923,1.487007912139535e-05,1.0,0.999999985738766,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,0.8,<class 'keras.optimizers.Adam'>,,,,
101,200,0.06615453368535132,0.8285714387893677,0.4841836392879486,0.00011196933785652303,1.0,0.99999998902982,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,0.8,<class 'keras.optimizers.Nadam'>,,,,
102,200,0.06347991058802498,0.8190476298332214,0.4608843241419111,8.571732978927204e-06,1.0,0.9693251533742331,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Adam'>,,,,
103,200,0.062119427702522705,0.8285714387893677,0.5004534806524005,4.668177393848523e-06,1.0,0.9815950865394498,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
104,200,0.05191609749038305,0.8523809611797333,0.5929344041006905,6.389886062673777e-06,1.0,0.99999998902982,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
105,200,0.06915786529758147,0.8285714387893677,0.4938775215830122,4.081638323676485e-06,1.0,0.99999998354473,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
106,200,0.06006573782776416,0.8333333432674408,0.5271541561399188,5.067004373110643e-06,1.0,0.999999991223856,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
107,200,0.07433500606566668,0.8095238208770752,0.48282309089388165,0.00021892846597260505,1.0,0.99999998902982,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
108,200,0.06825995165854692,0.8047619163990021,0.44716550196920124,1.140849964067519e-05,1.0,0.9693251336279091,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,2.0,<class 'keras.optimizers.Adam'>,,,,
109,200,0.06078856379852888,0.8380952477455139,0.5163264977080482,0.0008887649877668325,0.9979550103468398,0.9772129585406532,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,2.0,<class 'keras.optimizers.Nadam'>,,,,
110,200,0.8907253287200417,0.8476190567016602,0.5215419147695813,0.000181725490329865,1.0,0.9386503012633762,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,0.8,<class 'keras.optimizers.Adam'>,,,,
111,200,0.9538559303120044,0.842857152223587,0.5518707079546792,2.9382408425824605e-05,1.0,0.9386502957782863,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,0.8,<class 'keras.optimizers.Nadam'>,,,,
112,200,0.9470902010133224,0.8333333432674408,0.5243196849312101,0.00011113177454555704,1.0,0.9815950865394498,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Adam'>,,,,
113,200,1.0045321070189988,0.8333333432674408,0.5313491629702705,9.74890383601348e-05,1.0,0.999999985738766,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
114,200,0.8725035654247871,0.8285714387893677,0.44404758512973785,5.7535193258322604e-05,1.0,1.0,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
115,200,1.2263267423425401,0.8190476298332214,0.45867343672684263,0.0002967500055452279,1.0,0.999999991223856,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Nadam'>,,,,
116,200,0.9309247948694974,0.8285714387893677,0.5057822806494576,4.902278921964001e-05,1.0,0.9815950810543599,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Adam'>,,,,
117,200,1.1482516305820485,0.8333333432674408,0.5000566584723336,1.1996864316537026e-05,1.0,0.999999980253676,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Nadam'>,,,,
118,200,1.102019919115784,0.8238095343112946,0.4974489424909864,2.6468970327465968e-05,1.0,0.99999998354473,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,2.0,<class 'keras.optimizers.Adam'>,,,,
119,200,1.2679177724889346,0.8380952477455139,0.5129818192550114,0.00016410131230116856,1.0,0.9999999780596399,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,80,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,2.0,<class 'keras.optimizers.Nadam'>,,,,
120,200,0.05892688162358744,0.8476190567016602,0.538265272974968,1.1082563401172024e-05,1.0,0.999999991223856,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,0.8,<class 'keras.optimizers.Adam'>,,,,
121,200,0.06391612666526011,0.8238095343112946,0.5135693252086639,4.013745083068234e-06,1.0,0.9693251424040531,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,0.8,<class 'keras.optimizers.Nadam'>,,,,
122,200,0.05903766029846987,0.842857152223587,0.5449752254145486,8.999692097278933e-06,1.0,0.9999999780596399,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Adam'>,,,,
123,200,0.06620050068262831,0.8333333432674408,0.5848278232983181,0.0008910573668281859,0.9979550103468398,0.9665365171578765,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
124,200,0.0649094385277879,0.8142857253551483,0.45527208277157377,1.2442621952395209e-05,1.0,0.99999998354473,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
125,200,0.06133432739547321,0.8285714387893677,0.4610543932233538,9.435951778538161e-05,1.0,0.99999999451491,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
126,200,0.06104582867452076,0.8380952477455139,0.5661564235176358,0.00021360244521827587,1.0,0.9999999780596399,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
127,200,0.07768173569015094,0.7904762029647827,0.3972221889666149,0.003448025855742341,0.9877300620810386,0.9550851162957268,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
128,200,0.07000359089579433,0.8238095343112946,0.46445574504988535,4.594067565009035e-06,1.0,0.99999998902982,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,2.0,<class 'keras.optimizers.Adam'>,,,,
129,200,0.056429668670586706,0.8571428656578064,0.627293295093945,0.0004922077316955612,0.9979550103468398,0.9938650310405193,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,2.0,<class 'keras.optimizers.Nadam'>,,,,
130,200,0.8586491355007249,0.8476190567016602,0.5226190132754189,0.00012412548701474735,1.0,0.99999998902982,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,0.8,<class 'keras.optimizers.Adam'>,,,,
131,200,1.1528942329542977,0.8285714387893677,0.4860543885401317,9.139932760480645e-05,1.0,0.99999999451491,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,0.8,<class 'keras.optimizers.Nadam'>,,,,
132,200,0.869187421281822,0.8380952477455139,0.4869047296898706,5.129229860922016e-05,1.0,0.99999998902982,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Adam'>,,,,
133,200,1.1144457587174006,0.8333333432674408,0.5308389642408916,2.631081182896916e-05,1.0,0.99999998354473,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.0,<class 'keras.optimizers.Nadam'>,,,,
134,200,0.9132090973933893,0.8476190567016602,0.5416666333164487,4.637664329616172e-05,1.0,0.999999980253676,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Adam'>,,,,
135,200,0.9931318545714021,0.8380952477455139,0.5005101689270565,1.7975761639324888e-05,1.0,0.9693251445980892,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.2,<class 'keras.optimizers.Nadam'>,,,,
136,200,0.9959082297115985,0.842857152223587,0.5382652687174934,4.8323847286881164e-05,1.0,0.9815950700841798,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Adam'>,,,,
137,200,1.2408173281167234,0.8333333432674408,0.54676867382867,0.00013307060317435397,1.0,0.9693251424040531,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,1.5,<class 'keras.optimizers.Nadam'>,,,,
138,200,1.0802456070003765,0.8333333432674408,0.44812922392572674,2.577149339956619e-05,1.0,0.99999999451491,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,2.0,<class 'keras.optimizers.Adam'>,,,,
139,200,1.139609880745411,0.842857152223587,0.5459956399032048,0.0008923028589298195,1.0,1.0,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,uniform,<function sigmoid at 0x000001BD33E1DD90>,<function binary_crossentropy at 0x000001BD33DF5048>,2.0,<class 'keras.optimizers.Nadam'>,,,,
140,200,0.06342007129985307,0.8047619163990021,0.4231292243514742,1.1390337981036148e-05,1.0,0.9386502902931962,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,0.8,<class 'keras.optimizers.Adam'>,,,,
141,200,0.05752026594875913,0.8523809611797333,0.5456348870481763,1.3904946738689655e-05,1.0,0.99999997257455,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,0.8,<class 'keras.optimizers.Nadam'>,,,,
142,200,0.05539947796413409,0.8380952477455139,0.4770407868283136,6.059196034598551e-06,1.0,0.99999998902982,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Adam'>,,,,
143,200,0.06060149321066482,0.8333333432674408,0.5372448606150491,1.6546322477713282e-05,1.0,0.9815950755692698,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.0,<class 'keras.optimizers.Nadam'>,,,,
144,200,0.05655975490974795,0.8380952477455139,0.5178571066686085,4.381368004860186e-06,1.0,0.999999985738766,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Adam'>,,,,
145,200,0.06296076834028749,0.8285714387893677,0.4870747923851013,7.152069801084521e-06,1.0,1.0,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.2,<class 'keras.optimizers.Nadam'>,,,,
146,200,0.06129321928269097,0.8333333432674408,0.5541382772581918,5.5726076686196225e-06,1.0,1.0,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Adam'>,,,,
147,200,0.06530250755271741,0.8380952477455139,0.5410430473940713,0.0009122769062289752,0.9979550103468398,0.9965916787919823,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,1.5,<class 'keras.optimizers.Nadam'>,,,,
148,200,0.06349654061029598,0.8285714387893677,0.49013602307864595,1.8624927884675512e-06,1.0,0.99999999451491,<function relu at 0x000001BD33E1DC80>,15,0.1,,200,96,0,normal,<function sigmoid at 0x000001BD33E1DD90>,<function logcosh at 0x000001BD33DE3E18>,2.0,<class 'keras.optimizers.Adam'>,,,,
